mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	crescendo_hairpin	decrescendo_hairpin	crescendo_line	Ottava:8va
87	87	531/2	531/2	0.14285714285714285	1/4	1/4	Chord	3/4	1	2	1/28			1/16	4/7	1285														
87	87	3719/14	3719/14	0.14285714285714285	2/7	2/7	Chord	3/4	1	2	1/28			1/16	4/7	1286														
87	87	3721/14	3721/14	0.14285714285714285	9/28	9/28	Chord	3/4	1	2	1/28			1/16	4/7	1287														
87	87	3723/14	3723/14	0.14285714285714285	5/14	5/14	Chord	3/4	1	2	1/28			1/16	4/7	1288														
87	87	3725/14	3725/14	0.14285714285714285	11/28	11/28	Chord	3/4	1	2	1/28			1/16	4/7	1289														
87	87	3727/14	3727/14	0.14285714285714285	3/7	3/7	Chord	3/4	1	2	1/28			1/16	4/7	1290														
87	87	3729/14	3729/14	0.14285714285714285	13/28	13/28	Chord	3/4	1	2	1/28			1/16	4/7	1291														
87	87	533/2	533/2	0.16666666666666666	1/2	1/2	Chord	3/4	1	2	1/24			1/16	2/3	1292														
87	87	800/3	800/3	0.16666666666666666	13/24	13/24	Chord	3/4	1	2	1/24			1/16	2/3	1293														
87	87	1601/6	1601/6	0.16666666666666666	7/12	7/12	Chord	3/4	1	2	1/24			1/16	2/3	1294														
87	87	267	267	0.16666666666666666	5/8	5/8	Chord	3/4	1	2	1/24			1/16	2/3	1295														
87	87	1603/6	1603/6	0.16666666666666666	2/3	2/3	Chord	3/4	1	2	1/24			1/16	2/3	1296														
87	87	802/3	802/3	0.16666666666666666	17/24	17/24	Chord	3/4	1	2	1/24			1/16	2/3	1297									225					
87	87	529/2	529/2	0.2	0	0	Chord	3/4	2	1	1/20			1/16	4/5	1298									226	28				
87	87	2647/10	2647/10	0.2	1/20	1/20	Chord	3/4	2	1	1/20			1/16	4/5	1299									226	28				
87	87	2649/10	2649/10	0.2	1/10	1/10	Chord	3/4	2	1	1/20			1/16	4/5	1300									226	28				
87	87	2651/10	2651/10	0.2	3/20	3/20	Chord	3/4	2	1	1/20			1/16	4/5	1301									226	28				
87	87	2653/10	2653/10	0.2	1/5	1/5	Chord	3/4	2	1	1/20			1/16	4/5	1302									226	28				
88	88	535/2	535/2	0.0	0	0	Dynamic	3/4	1	1	0						p													
88	88	535/2	535/2	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1303									227					
88	88	537/2	537/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	1304									227					
88	88	270	270	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1305									227					
88	88	535/2	535/2	0.25	0	0	Chord	3/4	1	2	1/16			1/16	1	1306														
88	88	1071/4	1071/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16			1/16	1	1307														
88	88	268	268	0.25	1/8	1/8	Chord	3/4	1	2	1/16			1/16	1	1308														
88	88	1073/4	1073/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	1309														
88	88	269	269	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	1310														
88	88	1077/4	1077/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	1311														
88	88	539/2	539/2	0.25	1/2	1/2	Chord	3/4	1	2	1/16			1/16	1	1312														
88	88	1079/4	1079/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16			1/16	1	1313														
88	88	270	270	0.25	5/8	5/8	Chord	3/4	1	2	1/16			1/16	1	1314														
88	88	1081/4	1081/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	1315														
88	88	535/2	535/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	1316									228	28				
88	88	1607/6	1607/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	1317									228	28				
88	88	1609/6	1609/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	1318									228	28				
88	88	537/2	537/2	0.0	1/4	1/4	Spanner	3/4	2	1	0														228	28	31			
88	88	537/2	537/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	1319									228	28	31			
88	88	1613/6	1613/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	1320									228	28	31			
88	88	1615/6	1615/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	1321									228	28	31			
88	88	539/2	539/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	1322									228	28	31			
88	88	1619/6	1619/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	1323									228	28	31			
88	88	1621/6	1621/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	1324										28	31			
89	89	271	271	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	1325									227					
89	89	272	272	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	1326									227					
89	89	273	273	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1327									227					
89	89	1093/4	1093/4	0.0	11/16	11/16	Tempo	3/4	1	1	0									𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0	227					
89	89	541/2	541/2	0.0	0	0	Spanner	3/4	2	1	0																			
89	89	541/2	541/2	0.0	0	0	Spanner	3/4	2	1	0																			
89	89	541/2	541/2	0.0	0	0	Spanner	3/4	2	1	0															29				
89	89	541/2	541/2	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1328									229	29				
89	89	1083/4	1083/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1329									229	29				
89	89	271	271	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1330									229	29				
89	89	1085/4	1085/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1331									229	29				
89	89	543/2	543/2	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1332									229	29				
89	89	1087/4	1087/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1333									229	29				
89	89	272	272	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1334									229	29				
89	89	1089/4	1089/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1335									229	29				
89	89	545/2	545/2	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1336									229	29				
89	89	1091/4	1091/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1337									229	29				
89	89	273	273	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1338									229	29				
89	89	1093/4	1093/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1339										29				
90	90	547/2	547/2	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	227					
90	90	274	274	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1340														
90	90	549/2	549/2	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
90	90	551/2	551/2	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0						
90	90	547/2	547/2	0.0	0	0	Dynamic	3/4	2	1	0						p									29				
90	90	547/2	547/2	0.14285714285714285	0	0	Chord	3/4	2	1	1/28			1/16	4/7	1341									230	29				
90	90	3831/14	3831/14	0.14285714285714285	1/28	1/28	Chord	3/4	2	1	1/28			1/16	4/7	1342									230	29				
90	90	3833/14	3833/14	0.14285714285714285	1/14	1/14	Chord	3/4	2	1	1/28			1/16	4/7	1343									230	29				
90	90	3835/14	3835/14	0.14285714285714285	3/28	3/28	Chord	3/4	2	1	1/28			1/16	4/7	1344									230	29				
90	90	3837/14	3837/14	0.14285714285714285	1/7	1/7	Chord	3/4	2	1	1/28			1/16	4/7	1345									230	29				
90	90	3839/14	3839/14	0.14285714285714285	5/28	5/28	Chord	3/4	2	1	1/28			1/16	4/7	1346									230	29				
90	90	3841/14	3841/14	0.14285714285714285	3/14	3/14	Chord	3/4	2	1	1/28			1/16	4/7	1347									230	29				
90	90	549/2	549/2	0.0	1/4	1/4	Spanner	3/4	2	1	0														230	29		40		
90	90	549/2	549/2	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/32	1	1348									230	29		40		
90	90	2197/8	2197/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/32	1	1349									230	29		40		
90	90	1099/4	1099/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	1350									230	29		40		
90	90	2199/8	2199/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	1351									230	29		40		
90	90	275	275	0.125	3/8	3/8	Chord	3/4	2	1	1/32			1/32	1	1352									230	29		40		
90	90	2201/8	2201/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32			1/32	1	1353									230	29		40		
90	90	1101/4	1101/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	1354									230	29		40		
90	90	2203/8	2203/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	1355									230	29		40		
90	90	551/2	551/2	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	1356									230	29		40		
90	90	2205/8	2205/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	1357									230	29		40		
90	90	1103/4	1103/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32			1/32	1	1358									230	29		40		
90	90	2207/8	2207/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32			1/32	1	1359									230	29		40		
90	90	276	276	0.125	5/8	5/8	Chord	3/4	2	1	1/32			1/32	1	1360									230	29		40		
90	90	2209/8	2209/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32			1/32	1	1361									230	29		40		
90	90	1105/4	1105/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32			1/32	1	1362									230	29		40		
90	90	2211/8	2211/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32			1/32	1	1363										29		40		
91	91	555/2	555/2	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0						
91	91	33437/120	33437/120	0.0	257/480	257/480	Tempo	3/4	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0						
91	91	133817/480	133817/480	0.0	1097/1920	1097/1920	Tempo	3/4	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0						
91	91	26777/96	26777/96	0.0	233/384	233/384	Tempo	3/4	1	1	0									𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0						
91	91	553/2	553/2	0.0	0	0	Spanner	3/4	2	1	0																			
91	91	553/2	553/2	0.0	0	0	Spanner	3/4	2	1	0																			
91	91	555/2	555/2	0.0	1/4	1/4	Dynamic	3/4	2	1	0						pp													
91	91	555/2	555/2	0.14285714285714285	1/4	1/4	Chord	3/4	2	1	1/28			1/32	8/7	1364									231					
91	91	3887/14	3887/14	0.14285714285714285	2/7	2/7	Chord	3/4	2	1	1/28			1/32	8/7	1365									231					
91	91	133337/480	133337/480	0.14285714285714285	617/1920	617/1920	Chord	3/4	2	1	1/28			1/32	8/7	1366									231					
91	91	933839/3360	933839/3360	0.14285714285714285	4799/13440	4799/13440	Chord	3/4	2	1	1/28			1/32	8/7	1367									231					
91	91	66737/240	66737/240	0.14285714285714285	377/960	377/960	Chord	3/4	2	1	1/28			1/32	8/7	1368									231					
91	91	467399/1680	467399/1680	0.14285714285714285	2879/6720	2879/6720	Chord	3/4	2	1	1/28			1/32	8/7	1369									231					
91	91	44537/160	44537/160	0.14285714285714285	297/640	297/640	Chord	3/4	2	1	1/28			1/32	8/7	1370									231					
91	91	311919/1120	311919/1120	0.14285714285714285	2239/4480	2239/4480	Chord	3/4	2	1	1/28			1/32	8/7	1371									231					
91	91	33437/120	33437/120	0.14285714285714285	257/480	257/480	Chord	3/4	2	1	1/28			1/32	8/7	1372									231					
91	91	234179/840	234179/840	0.14285714285714285	1919/3360	1919/3360	Chord	3/4	2	1	1/28			1/32	8/7	1373									231					
91	91	26777/96	26777/96	0.0	233/384	233/384	Spanner	3/4	2	1	0																			6
91	91	26777/96	26777/96	0.2857142857142857	233/384	233/384	Chord	3/4	2	1	1/14			1/16	8/7	1374		articStaccatoBelow												6
91	91	187631/672	187631/672	0.0	1823/2688	1823/2688	Spanner	3/4	2	1	0																			
92	92	559/2	559/2	0.0	0	0	Dynamic	3/4	1	1	0						pp													
92	92	559/2	559/2	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0						
92	92	559/2	559/2	0.0	0	0	Spanner	3/4	1	1	0																			7
92	92	559/2	559/2	0.0	0	0	Spanner	3/4	1	1	0																	41		7
92	92	559/2	559/2	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1375		articStaccatoAbove										41		7
92	92	280	280	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1376		articStaccatoAbove										41		7
92	92	561/2	561/2	0.0	1/4	1/4	Spanner	3/4	1	1	0																	41		
92	92	563/2	563/2	0.0	1/2	1/2	Tempo	3/4	1	1	0									𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0				41		
92	92	563/2	563/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1377		articStaccatoAbove										41		
92	92	559/2	559/2	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1378		articStaccatoAbove												
92	92	280	280	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1379		articStaccatoAbove												
92	92	563/2	563/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1380		articStaccatoAbove												
93	93	283	283	0.0	1/8	1/8	Dynamic	3/4	1	1	0						ppp													
93	93	283	283	0.0	1/8	1/8	Tempo	3/4	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
93	93	283	283	0.0	1/8	1/8	Spanner	3/4	1	1	0																			
93	93	283	283	0.0	1/8	1/8	Spanner	3/4	1	1	0															30				
93	93	283	283	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1381		articTenutoStaccatoAbove								30				
93	93	567/2	567/2	0.0	1/4	1/4	Spanner	3/4	1	1	0																			
94	94	571/2	571/2	0.0	0	0	Dynamic	3/4	1	1	0						pp													
94	94	571/2	571/2	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0						
94	94	571/2	571/2	0.0	0	0	Spanner	3/4	1	1	0																32			
94	94	571/2	571/2	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1382									232		32			
94	94	1143/4	1143/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1383									232		32			
94	94	286	286	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1384									232		32			
94	94	1145/4	1145/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1385									232		32			
94	94	573/2	573/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1386									232		32			
94	94	287	287	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1387									232		32			
94	94	1149/4	1149/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1388									232		32			
94	94	575/2	575/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1389									232		32			
94	94	1151/4	1151/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1390									232		32			
94	94	288	288	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1391									232		32			
94	94	1153/4	1153/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1392											32			
94	94	571/2	571/2	0.0	0	0	Spanner	3/4	2	1	0															31				
94	94	571/2	571/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	1393									233	31				
94	94	1715/6	1715/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	1394									233	31				
94	94	1717/6	1717/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	1395									233	31				
94	94	573/2	573/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	1396									233	31				
94	94	1721/6	1721/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	1397									233	31				
94	94	1723/6	1723/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	1398									233	31				
94	94	575/2	575/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	1399									233	31				
94	94	1727/6	1727/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	1400									233	31				
94	94	1729/6	1729/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	1401										31				
95	95	577/2	577/2	0.0	0	0	Dynamic	3/4	1	1	0						pp													
95	95	577/2	577/2	0.0	0	0	Spanner	3/4	1	1	0																			
95	95	577/2	577/2	0.0	0	0	Spanner	3/4	1	1	0																33			
95	95	577/2	577/2	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1402									234		33			
95	95	1155/4	1155/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1403									234		33			
95	95	289	289	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1404									234		33			
95	95	1157/4	1157/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1405									234		33			
95	95	579/2	579/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1406									234		33			
95	95	290	290	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1407									234		33			
95	95	1161/4	1161/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1408									234		33			
95	95	581/2	581/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1409									234		33			
95	95	1163/4	1163/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1410									234		33			
95	95	291	291	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1411									234		33			
95	95	1165/4	1165/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1412											33			
95	95	577/2	577/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	1413									235	31				
95	95	1733/6	1733/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	1414									235	31				
95	95	1735/6	1735/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	1415									235	31				
95	95	579/2	579/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12			1/8	2/3	1416									235	31				
95	95	1739/6	1739/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12			1/8	2/3	1417									235	31				
95	95	1741/6	1741/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12			1/8	2/3	1418									235	31				
95	95	581/2	581/2	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12			1/8	2/3	1419									235	31				
95	95	1745/6	1745/6	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12			1/8	2/3	1420									235	31				
95	95	1747/6	1747/6	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12			1/8	2/3	1421										31				
96	96	583/2	583/2	0.0	0	0	Spanner	3/4	1	1	0																			
96	96	583/2	583/2	0.0	0	0	Spanner	3/4	1	1	0																34			
96	96	583/2	583/2	0.16666666666666666	0	0	Chord	3/4	1	1	1/24			1/16	2/3	1422		articAccentAbove							236		34			
96	96	875/3	875/3	0.16666666666666666	1/24	1/24	Chord	3/4	1	1	1/24			1/16	2/3	1423									236		34			
96	96	1751/6	1751/6	0.16666666666666666	1/12	1/12	Chord	3/4	1	1	1/24			1/16	2/3	1424									236		34			
96	96	292	292	0.0	1/8	1/8	Tempo	3/4	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	236		34			
96	96	292	292	0.16666666666666666	1/8	1/8	Chord	3/4	1	1	1/24			1/16	2/3	1425									236		34			
96	96	1753/6	1753/6	0.16666666666666666	1/6	1/6	Chord	3/4	1	1	1/24			1/16	2/3	1426									236		34			
96	96	877/3	877/3	0.16666666666666666	5/24	5/24	Chord	3/4	1	1	1/24			1/16	2/3	1427									236		34			
96	96	585/2	585/2	0.0	1/4	1/4	Tempo	3/4	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0	236		34			
96	96	585/2	585/2	0.16666666666666666	1/4	1/4	Chord	3/4	1	1	1/24			1/16	2/3	1428									236		34			
96	96	878/3	878/3	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24			1/16	2/3	1429									236		34			
96	96	1757/6	1757/6	0.0	1/3	1/3	Tempo	3/4	1	1	0									𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0			34			
96	96	1757/6	1757/6	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24			1/16	2/3	1430											34			
96	96	293	293	0.0	3/8	3/8	Dynamic	3/4	1	1	0						f													
96	96	293	293	0.0	3/8	3/8	Tempo	3/4	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
96	96	293	293	0.0	3/8	3/8	Spanner	3/4	1	1	0																			
96	96	293	293	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24			1/16	2/3	1431		articAccentAbove							237					
96	96	1759/6	1759/6	0.0	5/12	5/12	Tempo	3/4	1	1	0									𝅘𝅥=110	110.0	𝅘𝅥	110.0	0.0	237					
96	96	1759/6	1759/6	0.0	5/12	5/12	Spanner	3/4	1	1	0														237			42		
96	96	1759/6	1759/6	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24			1/16	2/3	1432									237			42		
96	96	880/3	880/3	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24			1/16	2/3	1433									237			42		
96	96	587/2	587/2	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24			1/16	2/3	1434									237			42		
96	96	881/3	881/3	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24			1/16	2/3	1435									237			42		
96	96	1763/6	1763/6	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24			1/16	2/3	1436									237			42		
96	96	294	294	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24			1/16	2/3	1437									237			42		
96	96	1765/6	1765/6	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24			1/16	2/3	1438									237			42		
96	96	883/3	883/3	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24			1/16	2/3	1439												42		
96	96	583/2	583/2	0.0	0	0	Spanner	3/4	2	1	0																			
96	96	583/2	583/2	0.0	0	0	Spanner	3/4	2	1	0															32				
96	96	583/2	583/2	0.3333333333333333	0	0	Chord	3/4	2	1	1/12			1/8	2/3	1440		articAccentAbove							238	32				
96	96	1751/6	1751/6	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12			1/8	2/3	1441									238	32				
96	96	1753/6	1753/6	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12			1/8	2/3	1442										32				
96	96	293	293	0.3333333333333333	3/8	3/8	Chord	3/4	2	1	1/12			1/8	2/3	1443									239	32				
96	96	880/3	880/3	0.3333333333333333	11/24	11/24	Chord	3/4	2	1	1/12			1/8	2/3	1444									239	32				
96	96	881/3	881/3	0.3333333333333333	13/24	13/24	Chord	3/4	2	1	1/12			1/8	2/3	1445										32				
97	97	589/2	589/2	0.0	0	0	Dynamic	3/8	1	1	0						mp													
97	97	589/2	589/2	0.0	0	0	Spanner	3/8	1	1	0																			
97	97	589/2	589/2	0.0	0	0	Spanner	3/8	1	1	0																	43		
97	97	589/2	589/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	1446		articAccentAbove							240			43		
97	97	884/3	884/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	1447									240			43		
97	97	1769/6	1769/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	1448									240			43		
97	97	295	295	0.0	1/8	1/8	Tempo	3/8	1	1	0									𝅘𝅥=100	100.0	𝅘𝅥	100.0	0.0	240			43		
97	97	295	295	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	1449									240			43		
97	97	1771/6	1771/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	1450									240			43		
97	97	886/3	886/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	1451									240			43		
97	97	591/2	591/2	0.0	1/4	1/4	Tempo	3/8	1	1	0									𝅘𝅥=90	90.0	𝅘𝅥	90.0	0.0	240			43		
97	97	591/2	591/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	1452									240			43		
97	97	887/3	887/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	1453									240			43		
97	97	1775/6	1775/6	0.0	1/3	1/3	Tempo	3/8	1	1	0									𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0				43		
97	97	1775/6	1775/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	1454												43		
97	97	589/2	589/2	0.3333333333333333	0	0	Chord	3/8	2	1	1/12			1/8	2/3	1455									241	32				
97	97	1769/6	1769/6	0.3333333333333333	1/12	1/12	Chord	3/8	2	1	1/12			1/8	2/3	1456									241	32				
97	97	1771/6	1771/6	0.3333333333333333	1/6	1/6	Chord	3/8	2	1	1/12			1/8	2/3	1457										32				
98	98	296	296	0.0	0	0	Dynamic	6/8	1	1	0						p													
98	98	296	296	0.0	0	0	Tempo	6/8	1	1	0									𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0						
98	98	296	296	0.0	0	0	Spanner	6/8	1	1	0																			
98	98	296	296	0.0	0	0	Spanner	6/8	1	1	0																	44		
98	98	296	296	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1458									242			44		
98	98	297	297	0.0	1/4	1/4	Spanner	6/8	1	1	0																			
98	98	297	297	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1459														
98	98	595/2	595/2	0.0	3/8	3/8	Spanner	6/8	1	1	0																35			
98	98	595/2	595/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1460									243		35			
98	98	298	298	0.0	1/2	1/2	Spanner	6/8	1	1	0														243					
98	98	298	298	0.0	1/2	1/2	Spanner	6/8	1	1	0														243			45		
98	98	298	298	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1461									243			45		
98	98	597/2	597/2	0.0	5/8	5/8	Spanner	6/8	1	1	0																			
98	98	597/2	597/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1462														
98	98	296	296	0.16666666666666666	0	0	Chord	6/8	2	1	1/24			1/16	2/3	1463									244	32				
98	98	1777/6	1777/6	0.16666666666666666	1/24	1/24	Chord	6/8	2	1	1/24			1/16	2/3	1464									244	32				
98	98	889/3	889/3	0.16666666666666666	1/12	1/12	Chord	6/8	2	1	1/24			1/16	2/3	1465									244	32				
98	98	593/2	593/2	0.16666666666666666	1/8	1/8	Chord	6/8	2	1	1/24			1/16	2/3	1466									244	32				
98	98	890/3	890/3	0.16666666666666666	1/6	1/6	Chord	6/8	2	1	1/24			1/16	2/3	1467									244	32				
